roomid,action_seqs,label
48528761939,2|1|1|2|2|2|1|2|2|2|2|2|2|2|2|2|2,0
18840555989,35|35|33|33|33|33|30|30|2|2|2|8|8|8|8|1|2|2|1|3|7,0
25626069809,2|2|2|2|2|2|2|2|22|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|1|1,0
49424467952,1|1|1|1|2|2|8|1|2|1|2|2|8|8|8|1|2|8|8|8|8|2|8|8|8|2,0
11274993009,2|2|2|2|2|8|2|8|8|2|2|2|2|2|2|2|2|2|8|8|2|2|2|8|55|51|2|2|2|2|8|2|2|8|51|51|2|2|8|51|51|2|8|2|2|2|8|2|2|2|2|8|8|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|51|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|8|2|8|2|2|8|2|2|2|2|2|8|8|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|8|2|8|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|8|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|8|2|2|2|2|2,0
43144686298,2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1,0
17880146730,1|3|2|2|2|2|2|8|8|8|8|8|8|2|2|2|2|2|2|8|2|8|8|2|2|2|2,0
23220168843,2|55|51|2|1|3|51|51|51|51|51|2|55|51|1|3|55|51|1|3|51|3|1|2|2|2|2|2|2|2|2|2|2|33|33|2|2|1|1|2,0
25797907765,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
21862765962,2|2|2|2|2|3|1|2|2|2|2|2|2|2|2,0
23889532694,1|2|2|2|2|1|35|35|1|2|2|2|2,0
39186349183,2|1|1|1|1|1|8|2|1|1|8|1|1|2|1|1|1|2|1|2|1|2|2|2|2|1|1|2|1|2|1|1|1|1|1,0
27726511308,35|35|33|33|33|33|33|33|32|35|35|33|33|33|33|33|35|35|33|33|33|33|33|33,0
23204822249,2|2|2|2|2|2|2|2|2|2|2,0
6667815118,2|8|8|8|2|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|2|8|2|8,0
34416156760,2|2|2|2|1|1|2|2|2|2|2|1|6|7|2|2|1|1|3|1|3|2|3|1|1|3|1|3|1|1|3,0
19176367036,2|2|2|2|2|2|2|2|2|2,0
45050704950,1|1|1|1|1|1|6|6|6|6|6|6|1|6|6|6|6|2,0
49256161931,8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|2|2|2|8|2|1|2|8|8|8|8|8|8|8,0
19714791731,2|1|8|2|2|2|2|2|1|8|8|2|2|1|3,0
44594705557,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
49404962267,8|1|1|1|7|8|2|2|1|1|8|8|8|1|2|2|8|8|8|8,0
43194596016,36|36|36|36|36|36|36|36|31|2|2|2|2|35|35|1|2|2|2|2|2,0
18979085340,3|1|2|2|2|2|1|1|1|1|1|1|1|1|2|2|1|1,0
18392638051,2|2|2|2|1|2|2|1|2|2|2|2|8,0
18410547766,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2,0
19745052332,2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
11325077580,2|8|2|2|2|2|2|2|2|8|8|8|2,0
45411783653,55|51|55|51|55|51|1|55|51|1|1|55|51|55|55|51|51|55|51|55|55|51|51|1|1|55|51|55|51|1|2|2|55|51|55|51|1|55|2|51|55|51|1|55|55|1|51|51|55|55|51|1|55|51|51|2|1|55|55|51|51|1|1|55|2|51|55|51|1|55|51|1|2|55|55|51|51|1|1|1|1|55|51|1|55|51|1|1|1|55|55|51|51|55|51|55|51|55|51|55|51|55|51|1|55|51|55|51|2|1|2|55|51|55|51|55|1|1|51|1|1|55|51|1|1|1|55|51|55|51|2|55|51|55|2|55|51|1|2|55|51|55|2|51|2|55|51|1|1|1|1|1|1|1|1|1|2|55|51|55|51|1|2|55|51|55|51|1|1|1|55|51|1|1|2|55|1|51|1|1|2|55|1|51|55|51|1|1|1|1|1|1|55|1|51|1|55|51|55|55|51|51|1|55|51|55|51|55|51|1|1|1|55|1|51|55|51|1|1|1|55|55|51|51|1|2|55|51|1|1|55|51|55|51|2|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|51|2|55|51|1|1|1|1|1|1|2|55|51|55|51|55|51|55|51|55|2|55|51|1|51|55|2|51|55|51|55|51|55|51|55|51|55|51|1|55|51|1|1|1|1|1|1|1|1|55|2|55|51|51|55|55|51|51|1|55|55|55|1|51|51|51|55|51|1|39|1|1|2|55|51|55|51|55|51|55|51|1|1|1|1|2|1|1|1|2|55|51|1|1|55|51|1|55|2|55|51|51|55|1|51|55|51|2|55|51|55|51|1|1|1|1|1|1|2|2|2|55|51|55|1|51|2|55|51|55|51|2|55|51|55|51|2|55|51|1|55|51,0
43446589009,1|1|1|1|1|33|33|35|35|33|33|33|33|1|1|1|1|1|1|1|39|1,0
49463760939,36|36|36|36|1|6|2|2|35|35|1|2|2|2|2|2|2|2,0
478266607,2|2|2|8|1|3|8|2|2|2|2|1,0
48951268408,8|8|8|2|1|1|1|8|2|8|1|1|1|1|2|1|1|1|2|2|2|8|1|3|2|38|2|8|2|2|1|2|2|1|2|1|1,0
18172627433,2|25|1|3|8|8|8|8|8|8,0
17370235913,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
23344217133,2|2|2|8|8|8|8|2|2|2|2|2,0
21269819411,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|25|2|2|2|2,0
915089388,2|2|2|8|8|8|8|2|2|8,0
8898208461,8|8|8|8|32|35|35|8|2|8|8|1|33|33|33|33,0
5322433911,2|2|8|2|2|2|2|8|1|1|8,0
5018741902,8|1|1|1|3|3|1|1|1|1|1|3|1|3|1|1|3|1|1|8|29|1|1|1|1|1|1|2|1|1|1|1|29|1|1|1|1|1|1|1|2|2|7|2|2|2|1|1,0
3423742368,2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2,0
23790318112,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
43547893693,1|1|1|1|3|1|1|1|2|2|1,0
49195563328,1|1|1|1|8|1|8|8|1|8,0
34722467132,8|8|2|2|2|2|1|8|8|8,0
1229363534,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8,0
19035602706,2|1|2|2|1|1|1|1|2|2|1|2|2,0
38724844300,2|2|2|2|2|2|2|2|2|2|2,0
24053097296,39|32|35|35|3|1|35|35|33|33|33|33|33|33|33|33|33|33,0
19252122276,2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|8|2|8|8|8|8,0
44799195410,2|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|2|2,0
1409393407,1|1|1|1|1|2|2|2|2|2|2|2|2|8|8|2|8|8|8|8|8|8|8|8|8,0
18308334144,1|1|1|1|1|1|30|1|1|1|1|1|1|1|1|1,0
47363265325,2|2|1|2|8|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2,0
22415633151,2|7|2|2|7|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|7|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7,0
21134831210,2|2|2|2|2|8|8|8|8|29|2|8|8|8|2|2|2|2|2|2|2|2|2|2|8|8|8|8,0
24911163410,2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
43641687046,8|8|8|8|2|8|8|8|8|8|8|8|2|2|8|8|2,0
24581224988,2|8|8|8|8|2|2|2|8|8|2|2|2|8|2|8|2|8|8|2|1|8|8|8|8|8|8|8|8|8|8|2|2|2|8|1|3|3|1|1|3,0
49400159675,2|1|2|1|1|2|2|2|1|1|8|1,0
8184019010,2|1|1|2|1|1|1|1|1|2|1,0
22479536656,2|1|3|2|22|1|3|2|1|3|2|2|2,0
49018962365,1|2|1|1|1|2|2|2|2|2|2|7|2|2|1|1|2|1|1,0
19845623113,2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7,0
21052932234,1|1|2|2|1|1|1|1|1|1|1|1|1|1|1|1,0
20064913399,2|2|2|8|8|8|8|8|8|2|8|2|8|8|8|2,0
44861195651,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8,0
24648195101,8|1|2|1|2|2|2|2|2|2|2|1|2,0
34987474096,2|2|8|8|8|2|2|2|2|2,0
34594658326,2|2|2|1|2|2|2|2|2|25|1|2|2|2|2|2|1|2|2|2,0
47699955461,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|3|2|2|2,0
19144657811,2|2|2|2|2|2|2|2|2|2|2|8|2|8|2|2|2|2|8|2|8|2|2|1|2|2|1,0
49854342763,51|55|51|1|3|51|51|55|51|55|51|51|51|51|51|51|51|51|51|51|51,0
19192483780,2|2|2|2|25|7|7|7|7|2|2|1|3|1|3|1|3|3|1|1|1|1|3|1|3|3|1|1|2|3|1|1|1|1|1|1|1|1|3|3|1|1|3|1|3|1|1|1|1|1|3|1|1|3|1|8|1|3|1|3|1|3|1|1|1|3|1|1|8|8|1,0
19085823954,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|25|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
25290522909,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
38850608477,2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
48682671096,39|39|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
7505326732,8|8|2|2|55|51|51|51|51|51|51|51|51|51|51|51,0
43180893800,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|23|2|2|1|1,0
7254930434,35|35|33|33|33|33|33|33|33|1|1|1|29|29,0
11215020175,1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|3,0
49210468047,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
25443904938,1|1|1|1|1|1|1|1|1|1,0
44480306041,36|36|36|36|36|36|36|36|31|31|35|35|1|1|1|1|1|1|1|8|2|2|1|1|1|2|1|2|2|2|2|1|1|1|1|1|1,0
21095645315,7|7|7|2|2|2|35|35|2|2|2|2|2|1|6|1|6|6|6|6|2|2|2|1|2|2|2|2|2|7|2|2|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|2,0
34785972806,2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2,0
655332621,8|8|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|2|2|2|2|1|1|1|2|2|2,0
20507639428,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
6744706311,1|2|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
189773509,8|8|8|8|2|8|2|8|55|51|8|3|1|55|51,0
23278683408,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
44859085835,3|1|2|2|2|2|2|2|3|1|8|2|8|8|2,0
25460617991,2|2|2|2|2|2|1|2|2|2|8|2|2,0
20299354370,1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
18331361517,1|3|3|1|1|3|1|1|3|1|3|1|1|1|2|1|1|1|1|1|3|3|1,0
43655506018,36|36|36|36|31|2|2|2|2|1|2|2|2|2|2|1|2|2|2|2|2|2|37|37|37|37|39,0
9918951552,8|8|8|8|8|3|1|1|8|8|8|8|8|8|8|8,0
34421396047,36|36|36|36|40|40|31|38|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|39|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|39|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34,0
19564762473,35|35|1|1|1|1|2|1|1|1|2|1|1|1|1,0
43146493431,1|1|3|1|2|2|1|2|1|1|2|1|1|2|2|2|2|2|2|2|2|2,0
22017684315,2|2|2|1|2|1|2|2|2|2|2,0
20887998565,2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2,0
17918398601,2|2|2|2|1|1|1|1|2|1|2|1|1,0
5621114271,2|2|1|2|2|2|2|2|2|1|2|2|2|2|2,0
19378229590,2|2|2|2|2|8|35|35|30|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|31|1|2|2|2|1,0
47536651251,1|1|1|8|1|2|8|1|1|1,0
43464393454,2|1|1|2|2|2|2|2|2|2|2|2,0
47517873341,2|7|2|2|2|1|1|2|2|2|2|1,0
12273170213,8|2|2|2|2|1|1|2|1|1,0
44495596078,8|8|8|8|8|8|8|8|8|8|8,0
17594156856,2|2|2|2|8|8|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|8,0
23868816859,2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|2|2|2|2|2|2|2,0
43710396082,1|2|2|2|2|2|2|1|2|2|2|2|1,0
22849210060,2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
6905904110,2|2|1|1|3|1|3|1|2|1|1|1|2|1|3|1|1|2|2|1|3,0
2058072973,55|1|1|51|51|51|51|51|51|51|51|51|51|51|1|1|1|1|1|51|51|1|1|51|55|51|51|35|35|51|33|33|33|33|51|51|51|8|8|8|55|51|1|1|51|51|51|51|51|51|51|51|51,0
7212131160,1|2|55|51|55|51|51|51|51|51|1,0
19958161200,8|8|8|8|8|8|2|8|2|2,0
18071240369,1|1|1|1|1|1|2|2|2|1|2|1|1|2|2|2|2|1|2|1|2|2|1|1|1|2|1|1|1|1|1|1|2|1|1|3|1|1|1|1|1|2|1|2|1|2|2|1|1|1|2,0
38788562766,36|36|36|36|36|36|36|36|36|36|36|36|35|35|35|35|35|35|35|35|31|38|38|35|35|35|35|35|35|38|35|35|35|35|35|35|35|35|35|35|34|34|34|34|35|35|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|35|35|34|35|35|35|35|34|34|34|34|34|34|34|34|34|34|34|34|34|34|35|35|34|34|34|34|34|34|30|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|35|35|34|34|35|35|35|35|35|35|33|33|35|35|33|33|33|35|33|35|35|35|33|33|33|33|34|34|34|34|34|34|34|34|34|34|34|34|33|33|30|30|30|30|30|30|30|30|34|34|30|34|34|30|35|35|30|30|30|30|34|34|34|34|30|30|34|34|34|34|30|34|34|34|34|30|30|30|30|33|33|33|33|30|30|30|30|30|30|30|30|1|1|35|35|1|30|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|34|34|34|34|30|2|1|55|51|55|1|51|55|51|1|1|55|51|2|2|2|2|2|2|2|2|2|2|29|2|2|39|2|2|2|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|51|51|51|39|51|39|39|39|39|39|34|34|34|34|39|34|34|34|34|39|51|39|51|51|51|39|39|2,0
45410178195,2|8|2|2|2|2|2|2|2|8,0
34776553424,2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|1|2|2|2|2|2,0
24270456673,2|2|55|51|2|2|51|2|51|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|39|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
22169217738,1|3|3|1|2|2|1|1|1|1|1|1|1|1,0
20862818038,2|2|2|1|1|1|1|2|2|1|1,0
44737196188,36|36|36|36|2|1|2|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1,0
44965305978,2|2|2|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2,0
34411659584,2|2|1|1|1|1|1|1|30|1|1|1|1,0
38850359533,2|2|2|2|2|1|1|1|1|1|1|2,0
39347245495,2|2|2|2|2|2|2|2|7|7|2|2|7|2,0
20537160077,2|2|3|1|2|1|1|2|2|2|2,0
49607548957,8|8|8|8|8|2|38|8|8|1|8|8|1|3|1|2,0
21396631788,2|2|2|2|1|1|2|2|2|2|2|8|1|8|2|2|2|2|2|2|1|39|2|2|2|2|2|2|2|2|2|2|2|2,0
17952836153,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
44600099570,2|2|7|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|1|2|8|2|2|2|2|2|2|2|2,0
47754671418,2|2|2|2|2|2|2|2|2|2|2|2|8|2|35|35|2|2|2|2|2|2|2|2|2|2|2|2,0
22949926442,2|2|2|9|8|8|8|8|8|8|8|8|8,0
49305473130,39|2|2|2|2|2|38|34|34|34|34|2|2|2|29|30|34|34|34|34|30|34|34|34|34|30|37|37|39,0
4738748611,8|2|2|8|2|2|8|2|2|2|2|8|8|39|35|35|2|8|8|2|2,0
25425526136,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|2|9|2|2|2|2|2|2|2|9|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
23360580224,2|2|2|25|2|2|2|39|2|2|2|25|2|2,0
8915251690,8|8|8|8|8|8|8|8|8|8|2|2|2,0
20063736045,1|1|1|1|1|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33,0
5583201911,2|1|3|8|8|2|3|1|2|8|2|2|2|3|1|2|2|2|9|3|1|2|9|2|2|8|2|2|2|2|2|2|1|3|3|1|2|2|2|9|1|3|1|3|2|2|3|1|3|1|8|1|3|3|1|2|35|35|35|35|8|2|2|2|2|9|1|3,0
20671138968,8|8|8|8|8|8|1|1|2|1|2|33|33|33|33|2|3|1|2,0
47263355720,1|1|2|1|1|1|2|1|1|1|1|1|1|1|2|1|1|1|2|1|1|2|1|1|1|1|1|1|2|1|1,0
34447084604,2|2|2|2|1|2|1|1|1|1|1|1|1|2|2|1|1,0
23010775663,2|2|2|2|2|2|2|2|2|2|2|2|2,0
17519861188,2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
25553390020,2|8|2|8|2|2|1|2|2|2|1|2|39|39|2|2|2|2|2|39|8|39|39|39|39|39|39|39|2|39,0
44809486378,54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50|54|50,0
47388762499,2|1|2|25|1|1|2|1|39|2|1|2|1|2|1|2|1|1|1|2|23|2|1|1|1|1|2|2|1|2|1|2|1|2|1,0
48198269129,2|2|2|2|2|8|8|2|8|8|8|2|1|2|2|2|1|2|1|2|2|2|1|2|2|2|2|2|1|1|1|1|1|1|1|2|1|2|1|1|8,0
48604763244,2|2|2|2|2|2|2|2|2|2|2|2,0
7447589746,1|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1,0
19713956200,1|1|1|1|1|1|1|2|2|1|1,0
17520128908,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
34439156098,8|8|8|8|2|8|8|2|8|2|2|1|2|8|2|2|8,0
34432183139,1|3|3|1|1|1|3|3|1|1|3|1|3|3|1|1|1|1|1|2|1|3|1|2|3|1|1|1|1|1|1|1|1|1|1|1|1|1|3|1|3|2|2|2|2|2|2|2|2|2|2|2|2|3|1|1|3,0
21006137709,2|2|2|2|2|8|2|2|8|8|2|2|2|2|2|2|2|2|2|2|2,0
21826914313,2|2|2|2|2|2|2|2|2|2,0
34823877293,2|2|2|8|2|2|2|2|2|2,0
39289351090,2|2|2|2|2|3|1|3|1|1|3|3|1|2|1|3|1|3,0
21194039056,2|2|2|2|2|2|2|2|1|1|2|2|2|2|2|2|2|2|2|2|2|2,0
20328562127,1|1|1|1|1|2|2|2|2|1|2|2|2|2|2,0
21270839795,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
39247737757,2|2|8|8|8|8|8|2|8|8|8|8|2|2|2,0
15865916766,8|7|7|7|7|7|7|2|2|2|2|8,0
44995296978,2|1|2|2|1|1|1|1|2|1|3|1|1|2|1|2|2|2|2|2|2|1|1|2|1|2|2|1|1|1|1|2|2|1|1|1|1|1|1|1|1|2|2|1,0
38880834658,1|3|1|3|35|35|35|35|35|35|33|33|33|33|8|1|3|3|1|33|33|33|33|33|33|1|3|8|3|1|8|1|3|1|3|1|3|3|1,0
43205499284,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
43357586772,1|2|2|1|1|1|1|1|1|1|2|1|2|1|1|1|1|1|2|2|1|1,0
44097581551,3|1|55|51|55|2|55|51|51|2|25|3|1|3|1|55|51|1|3|55|55|51|51|3|1|8|2|55|51|1|3|1|3|55|51|1|3|55|51,0
25309411457,2|1|1|2|2|2|2|8|2|2|8|56|3|1|52|2,0
2614677918,2|2|2|2|2|2|2|25|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
11411154420,2|2|2|2|2|2|2|2|2|2|2,0
12185118632,2|2|2|2|1|8|8|2|2|2|2|2|2|2,0
43703696308,1|35|35|1|1|1|1|1|55|51|55|51|1|55|55|55|51|55|51|51|51|55|55|51|51|35|35|1|1|35|35|35|35|35|35|33|33|33|33|1|55|1|55|55|51|51|55|51|51|55|55|51|51|55|51|55|51|1|1|55|51|2|55|51|55|51|1|2|2|55|51|55|51|55|51|55|51|1|2|55|51|39|1|39,0
18660767012,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|39,0
32109676542,1|2|2|1|2|8|8|2|2|1|1|1|1|1|1|1|1|2|1|2|2|2|2|1|2|1|2|1|2|1|2|2|1|2|2|1|2|2|1|1|2|1|1|1|1|1|1|1,0
1355055393,2|2|2|2|2|2|2|2|2|1|1|1|2|2|2|2|2|25,0
35012242652,2|2|2|2|2|8|2|2|8|8|1|2|2|2|2|2|2|1|2,0
48253455079,2|2|2|2|2|2|1|1|1|1|1|1|1|1|2|2|2|2|2|2,0
24732081293,8|8|8|8|8|8|8|8|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
39166932706,8|2|2|2|2|2|2|2|8|2|2,0
17572005587,2|2|2|2|2|2|39|2|2|2|2|2,0
49617452200,1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|35|35|33|33|33|33|33|33|33|33|1|1|1|1|30|1|35|35|33|33|33|33,0
43951786353,1|1|1|2|2|1|2|1|1|1|2|2|1|1|2,0
3394976665,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
39247244356,2|2|2|2|35|35|31|1|1|1|1|1|2|35|35|35|35,0
8163811606,2|2|1|2|2|2|2|2|1|8|8|8|2|2|1,0
10605165762,2|35|35|33|33|33|33|2|2|2|2|2|2|2|2,0
5484667113,2|2|7|2|7|2|7|7|7|7|7|2|7|7|2|7|2|7|7|2|7|7|7|7|7|2|7|7|2|7|7|7|7|7|2|7|2|7|7|7|2|2|2|2|2|2|2|2,0
20791644174,38|38|38|8|1|3|38|1|2|38|38|38,0
19819643804,1|1|1|1|1|1|1|1|1|1,0
17653567999,2|2|8|2|2|8|2|8|2|2|2|2|8|2,0
18872987932,7|2|2|2|2|2|2|2|2|2|2|2|7,0
34766081017,34|34|34|34|30|34|34|2|2|1|2|2|1|2|2|2|1|2|1|2|2,0
43053286753,2|8|8|8|8|8|1|3|3|1|3|1|8|8|8|8|8|8,0
39107444975,2|2|2|2|2|2|2|2|8|2|7,0
39207416351,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
20841387342,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
43869193762,2|1|2|2|2|2|2|2|2|2|2|2|2|8|8|2|2|2|2|2|2|2|1|2|2|2|2,0
12319055983,1|3|2|8|3|1|2|8|2|1|1|1|3|1,0
9015238400,2|2|2|2|2|2|2|2|2|2,0
